time,seconds_elapsed,z,y,x
1677997573304693500,0.196693603515625,-0.6036005020141602,-0.4282665252685547,0.08654892444610596
1677997573320593200,0.21259326171875,-0.14416074752807617,-0.4795408248901367,0.14711952209472656
1677997573336401200,0.228401123046875,0.06283950805664062,-0.4045681953430176,0.159434974193573
1677997573352178700,0.2441787109375,0.22150897979736328,-0.2442326545715332,0.14613854885101318
1677997573368017400,0.260017333984375,0.1934652328491211,-0.10060834884643555,0.2124980092048645
1677997573383825400,0.275825439453125,0.014943122863769531,-0.0768880844116211,0.11610579490661621
1677997573399603000,0.29160302734375,-0.1094198226928711,-0.1301584243774414,-0.08026951551437378
1677997573415350000,0.30735009765625,-0.08911800384521484,-0.0815896987915039,-0.11782467365264893
1677997573431158300,0.323158203125,-0.07951736450195312,0.014722824096679688,0.23920345306396484
1677997573446935800,0.338935791015625,0.31298160552978516,0.11027336120605469,0.47321805357933044
1677997573462743800,0.354743896484375,0.45384883880615234,0.1880817413330078,0.5005524158477783
1677997573478643500,0.3706435546875,0.236358642578125,0.29555606842041016,0.33826422691345215
1677997573494482200,0.386482177734375,-0.20827913284301758,0.37131595611572266,0.4468088150024414
1677997573510321000,0.40232080078125,-0.31032800674438477,0.43900108337402344,0.5592677593231201
1677997573526129000,0.41812890625,-0.1785421371459961,0.3449869155883789,0.49815118312835693
1677997573541937200,0.433937255859375,0.14237499237060547,0.32210826873779297,0.27657777070999146
1677997573557714700,0.449714599609375,0.08830595016479492,0.4188709259033203,0.13824008405208588
1677997573573461800,0.465461669921875,-0.1615300178527832,0.3327450752258301,0.04533815383911133
1677997573589300200,0.48130029296875,-0.032566070556640625,0.3189511299133301,-0.1489333212375641
1677997573605108500,0.4971083984375,0.1178741455078125,0.28669023513793945,-0.21789990365505219
1677997573620916500,0.51291650390625,0.29159069061279297,0.2912440299987793,-0.27716588973999023
1677997573636724700,0.528724853515625,0.3352365493774414,0.19705963134765625,-0.5286097526550293
1677997573652502300,0.544502197265625,0.3737044334411621,0.18780851364135742,-0.6671790480613708
1677997573668279800,0.56027978515625,0.25578927993774414,0.2754802703857422,-0.6308587789535522
1677997573684027000,0.57602685546875,0.32314062118530273,0.29255056381225586,-0.47425419092178345
1677997573699835000,0.5918349609375,0.3931431770324707,0.3668193817138672,-0.5094590187072754
1677997573715643100,0.60764306640625,0.47112607955932617,0.43532514572143555,-0.6902088522911072
1677997573731481600,0.623481689453125,0.46393394470214844,0.4378666877746582,-0.8645575642585754
1677997573747259400,0.63925927734375,0.5963077545166016,0.4968695640563965,-1.065446138381958
