time,seconds_elapsed,z,y,x
1677995925942924000,0.187924072265625,-0.17500686645507812,-0.030393481254577637,0.019825100898742676
1677995925958701600,0.20370166015625,0.11292362213134766,0.029092907905578613,-0.14031600952148438
1677995925974509800,0.219509765625,0.42193126678466797,-0.014942407608032227,-0.10459399223327637
1677995925990348300,0.235348388671875,0.5216293334960938,-0.027155280113220215,0.07331210374832153
1677995926006156500,0.251156494140625,0.2666959762573242,0.06253337860107422,0.06078779697418213
1677995926021995000,0.2669951171875,-0.03570270538330078,0.09322524070739746,-0.026210665702819824
1677995926037803300,0.28280322265625,-0.17771148681640625,0.07215607166290283,-0.05607759952545166
1677995926053580800,0.298580810546875,-0.1450328826904297,0.044059038162231445,0.001338958740234375
1677995926069358300,0.3143583984375,-0.07274436950683594,0.05064213275909424,0.007130742073059082
1677995926085166600,0.33016650390625,0.09113311767578125,0.008311152458190918,-0.0029363632202148438
1677995926101005000,0.346005126953125,0.2862129211425781,0.011130690574645996,0.029347479343414307
1677995926116813300,0.361813232421875,0.4725008010864258,-0.01057422161102295,0.08668774366378784
1677995926132621300,0.377621337890625,0.41815662384033203,-0.012450337409973145,0.08417189121246338
1677995926148460000,0.3934599609375,0.32590770721435547,0.049071669578552246,0.0267450213432312
1677995926164329200,0.4093291015625,0.3014049530029297,0.003938794136047363,0.04114866256713867
1677995926180137200,0.42513720703125,0.17838001251220703,-0.06271696090698242,-0.0549197793006897
1677995926195976000,0.440975830078125,0.23990726470947266,-0.0340350866317749,-0.1654685139656067
1677995926211723000,0.456722900390625,0.21515274047851562,0.005187034606933594,-0.11259323358535767
1677995926227531000,0.472531005859375,0.16013717651367188,0.05287337303161621,0.023128747940063477
1677995926243369700,0.48836962890625,0.13539886474609375,0.12524449825286865,0.14889508485794067
1677995926259177700,0.504177734375,0.203094482421875,0.12452375888824463,0.17425256967544556
1677995926274985700,0.51998583984375,0.26849937438964844,0.15168249607086182,0.005948066711425781
1677995926290794000,0.5357939453125,0.23886489868164062,0.18072783946990967,-0.15091532468795776
1677995926306632400,0.551632568359375,0.13713359832763672,0.2191636562347412,-0.19909346103668213
1677995926322471200,0.56747119140625,0.13172149658203125,0.23094022274017334,-0.22588759660720825
1677995926338248700,0.583248779296875,0.026033401489257812,0.21292078495025635,-0.30940675735473633
1677995926354026200,0.599026123046875,-0.08353137969970703,0.22405898571014404,-0.5235807299613953
1677995926369865000,0.614864990234375,0.020305633544921875,0.4014613628387451,-0.5691997408866882
1677995926385673200,0.630673095703125,0.3068885803222656,0.37743186950683594,-0.16560792922973633
1677995926401481200,0.646481201171875,0.5466384887695312,0.3644174337387085,0.31176334619522095
1677995926417320000,0.66231982421875,0.29498863220214844,0.4454939365386963,0.22673094272613525
1677995926433067000,0.67806689453125,-0.2543449401855469,0.4414173364639282,0.07818353176116943
1677995926448875000,0.693875,-0.5895195007324219,0.41996729373931885,-0.11867117881774902
1677995926464713700,0.709713623046875,-0.5230693817138672,0.39668822288513184,-0.28255319595336914
1677995926480491300,0.7254912109375,-0.27680015563964844,0.3626565933227539,-0.30157268047332764
1677995926496299300,0.74129931640625,0.0021944046020507812,0.3609815835952759,-0.04819226264953613
1677995926512107500,0.757107421875,0.009623527526855469,0.29366934299468994,0.23406493663787842
1677995926527915500,0.77291552734375,0.23847389221191406,0.30608463287353516,0.37167447805404663
1677995926543754200,0.788754150390625,0.2868080139160156,0.28624022006988525,0.3294418454170227
1677995926559562200,0.804562255859375,0.24146270751953125,0.24491417407989502,0.3206963539123535
1677995926575339800,0.82033984375,0.27679920196533203,0.06372213363647461,0.3778831660747528
1677995926591148000,0.83614794921875,0.3360586166381836,-0.13223981857299805,0.4379630982875824
1677995926606956000,0.8519560546875,0.24507904052734375,-0.24553990364074707,0.3657117486000061
1677995926622794800,0.867794677734375,0.14217567443847656,-0.1108626127243042,0.21088185906410217
1677995926638602800,0.883602783203125,0.2473163604736328,0.022718071937561035,0.06359097361564636
1677995926654441500,0.89944140625,0.4480714797973633,0.1207205057144165,0.014813840389251709
