time,seconds_elapsed,z,y,x
1677997889690048800,0.230048828125,0.1031351089477539,0.04227423667907715,-0.011055946350097656
1677997889705826300,0.245826416015625,0.04546928405761719,0.09208321571350098,-0.05402719974517822
1677997889721603800,0.261603759765625,0.15876197814941406,0.15088891983032227,-0.06150078773498535
1677997889737412000,0.277412109375,0.1550769805908203,0.15865707397460938,-0.02738821506500244
1677997889753220000,0.29322021484375,-0.06577205657958984,0.09155654907226562,0.01582813262939453
1677997889769028400,0.3090283203125,-0.16046142578125,-0.01094198226928711,0.13908207416534424
1677997889784866800,0.32486669921875,-0.19902896881103516,-0.04373645782470703,0.21313470602035522
1677997889800675000,0.340675048828125,-0.3521995544433594,-0.09603071212768555,0.21146029233932495
1677997889816483000,0.356483154296875,-0.2914543151855469,-0.07340669631958008,0.16994071006774902
1677997889832291000,0.372291015625,0.028548240661621094,-0.09604477882385254,0.08343535661697388
1677997889848068900,0.38806884765625,0.3454151153564453,-0.08632588386535645,0.13318520784378052
1677997889863876900,0.403876953125,0.5418539047241211,-0.0381922721862793,0.10800576210021973
1677997889879684900,0.419684814453125,0.6346025466918945,0.015288114547729492,0.08098495006561279
1677997889895523600,0.435523681640625,0.5553359985351562,0.06002092361450195,0.03138548135757446
1677997889911331600,0.45133154296875,0.2149801254272461,0.11664295196533203,-0.08073711395263672
1677997889927078700,0.46707861328125,-0.05860424041748047,0.060120582580566406,0.21440085768699646
1677997889942825700,0.48282568359375,-0.27042198181152344,0.10610604286193848,0.2555672228336334
1677997889958634000,0.498634033203125,-0.2971210479736328,0.18229436874389648,-0.029021382331848145
1677997889974442000,0.51444189453125,-0.27288246154785156,0.17578482627868652,-0.08577924966812134
1677997889990250200,0.530250244140625,-0.35260963439941406,0.20125126838684082,0.07295286655426025
1677997890006027800,0.54602783203125,-0.47771167755126953,0.24342846870422363,0.1154070496559143
1677997890021866500,0.561866455078125,-0.4539480209350586,0.26360201835632324,0.06744343042373657
1677997890037674500,0.577674560546875,-0.37452125549316406,0.11539149284362793,0.08492881059646606
1677997890053513200,0.59351318359375,-0.4919614791870117,0.3256397247314453,-0.17539691925048828
1677997890069321200,0.6093212890625,-0.44910526275634766,0.43517231941223145,-0.5673894286155701
1677997890085129200,0.625129150390625,-0.5784130096435547,0.4354736804962158,-0.6334564685821533
1677997890100937500,0.6409375,-0.6883211135864258,0.4466521739959717,-0.38623201847076416
1677997890116745500,0.656745361328125,-0.7487907409667969,0.4580705165863037,-0.24923712015151978
1677997890132553700,0.6725537109375,-0.3804903030395508,0.20581793785095215,-0.10207462310791016
1677997890148361700,0.68836181640625,0.013702392578125,0.19823241233825684,-0.091910719871521
1677997890164169700,0.704169677734375,0.35735225677490234,0.20848512649536133,-0.10818231105804443
1677997890179947500,0.719947509765625,0.41045475006103516,0.18239474296569824,0.13337981700897217
1677997890195786000,0.735785888671875,0.3637876510620117,0.09430766105651855,0.3553527593612671
1677997890211624700,0.751624755859375,0.2990236282348633,-0.01813054084777832,0.3705914616584778
1677997890227402200,0.76740234375,0.2936687469482422,-0.018892765045166016,0.2533850073814392
1677997890243210200,0.783210205078125,0.36308860778808594,-0.06502079963684082,0.22261565923690796
1677997890258988000,0.798988037109375,0.4063072204589844,-0.0075643062591552734,0.163047194480896
1677997890274826500,0.814826416015625,0.31749439239501953,-0.051369667053222656,0.19088280200958252
1677997890290665200,0.830665283203125,0.40228843688964844,-0.05825519561767578,0.20731383562088013
1677997890306442800,0.84644287109375,0.5254058837890625,-0.04265642166137695,0.16795742511749268
1677997890322220300,0.86222021484375,0.6869573593139648,-0.054276227951049805,0.19339311122894287
1677997890338028500,0.878028564453125,0.7866315841674805,-0.017865419387817383,0.1906876564025879
1677997890353806000,0.89380615234375,0.7350130081176758,0.07196450233459473,0.12430351972579956
1677997890369553200,0.90955322265625,0.6518487930297852,0.1637101173400879,0.06388890743255615
1677997890385361200,0.925361083984375,0.39399242401123047,0.17789196968078613,-0.054341673851013184
1677997890401169400,0.94116943359375,0.18407630920410156,0.2279057502746582,-0.11790406703948975
1677997890416947000,0.956947021484375,0.22592449188232422,0.2665238380432129,-0.16796910762786865
1677997890432785700,0.97278564453125,0.3221435546875,0.29217004776000977,-0.17511510848999023
1677997890448593700,0.98859375,0.38718318939208984,0.38220715522766113,-0.36229538917541504
1677997890464401700,1.004401611328125,0.4684104919433594,0.4509890079498291,-0.5722410678863525
1677997890480210000,1.0202099609375,0.7349882125854492,0.5316638946533203,-0.7180249691009521
